Date,Species,Trap,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,Month,Year,Station
2007-08-21,CULEX PIPIENS/RESTUANS,T144,"3300  N RUTHERFORD AVE, Chicago, IL",41.94016,-87.794896,9,6,0,8,2007,1
2007-08-21,CULEX PIPIENS,T144,"3300  N RUTHERFORD AVE, Chicago, IL",41.94016,-87.794896,9,21,0,8,2007,1
2007-08-21,CULEX PIPIENS/RESTUANS,T005,"6000  W ROSCOE ST, Chicago, IL",41.942114000000004,-87.776385,8,4,0,8,2007,1
2007-08-21,CULEX PIPIENS,T005,"6000  W ROSCOE ST, Chicago, IL",41.942114000000004,-87.776385,8,4,0,8,2007,1
2007-08-21,CULEX PIPIENS/RESTUANS,T017,"6000  W MONTROSE DR, Chicago, IL",41.960615999999995,-87.777189,9,2,0,8,2007,1
2007-08-21,CULEX PIPIENS,T017,"6000  W MONTROSE DR, Chicago, IL",41.960615999999995,-87.777189,9,2,0,8,2007,1
2007-08-21,CULEX PIPIENS,T044,"3300  E RANDOLPH ST, Chicago, IL",41.883284,-87.705085,8,1,0,8,2007,2
2007-08-21,CULEX PIPIENS/RESTUANS,T004,"4900  W SUNNYSIDE AVE, Chicago, IL",41.962728000000006,-87.748367,9,6,0,8,2007,1
2007-08-21,CULEX PIPIENS/RESTUANS,T035,"3000  S HOYNE AVE, Chicago, IL",41.836644,-87.677737,8,5,0,8,2007,2
2007-08-21,CULEX RESTUANS,T035,"3000  S HOYNE AVE, Chicago, IL",41.836644,-87.677737,8,2,0,8,2007,2
2007-08-21,CULEX PIPIENS,T035,"3000  S HOYNE AVE, Chicago, IL",41.836644,-87.677737,8,5,0,8,2007,2
2007-08-21,CULEX PIPIENS/RESTUANS,T036,"4200  W 31ST ST, Chicago, IL",41.837084999999995,-87.729384,9,4,0,8,2007,2
2007-08-21,CULEX RESTUANS,T036,"4200  W 31ST ST, Chicago, IL",41.837084999999995,-87.729384,9,1,0,8,2007,2
2007-08-21,CULEX PIPIENS,T036,"4200  W 31ST ST, Chicago, IL",41.837084999999995,-87.729384,9,5,1,8,2007,2
2007-08-21,CULEX PIPIENS/RESTUANS,T039,"1700  N PULASKI RD, Chicago, IL",41.911823999999996,-87.726737,9,28,1,8,2007,2
2007-08-21,CULEX PIPIENS,T039,"1700  N PULASKI RD, Chicago, IL",41.911823999999996,-87.726737,9,15,0,8,2007,2
2007-08-21,CULEX PIPIENS/RESTUANS,T060,"2200  W PERSHING RD, Chicago, IL",41.823065,-87.67837800000001,8,1,0,8,2007,2
2007-08-21,CULEX PIPIENS,T060,"2200  W PERSHING RD, Chicago, IL",41.823065,-87.67837800000001,8,1,0,8,2007,2
2007-08-21,CULEX PIPIENS/RESTUANS,T061,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,13,1,8,2007,2
2007-08-21,CULEX RESTUANS,T061,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,1,0,8,2007,2
2007-08-21,CULEX PIPIENS,T061,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,18,1,8,2007,2
2007-08-21,CULEX TERRITANS,T061,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,1,0,8,2007,2
2007-08-21,CULEX PIPIENS/RESTUANS,T062,"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188000000001,8,16,0,8,2007,2
2007-08-21,CULEX RESTUANS,T062,"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188000000001,8,2,0,8,2007,2
2007-08-21,CULEX PIPIENS,T062,"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188000000001,8,35,0,8,2007,2
2007-08-21,CULEX PIPIENS/RESTUANS,T065,"5200  W 63RD ST, Chicago, IL",41.778296999999995,-87.752411,9,46,0,8,2007,2
2007-08-21,CULEX PIPIENS/RESTUANS,T065,"5200  W 63RD ST, Chicago, IL",41.778296999999995,-87.752411,9,8,0,8,2007,2
2007-08-21,CULEX PIPIENS/RESTUANS,T065,"5200  W 63RD ST, Chicago, IL",41.778296999999995,-87.752411,9,50,0,8,2007,2
2007-08-21,CULEX RESTUANS,T065,"5200  W 63RD ST, Chicago, IL",41.778296999999995,-87.752411,9,1,0,8,2007,2
2007-08-21,CULEX PIPIENS,T065,"5200  W 63RD ST, Chicago, IL",41.778296999999995,-87.752411,9,27,1,8,2007,2
2007-08-21,CULEX PIPIENS,T065,"5200  W 63RD ST, Chicago, IL",41.778296999999995,-87.752411,9,40,1,8,2007,2
2007-08-21,CULEX PIPIENS/RESTUANS,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,6,0,8,2007,2
2007-08-21,CULEX PIPIENS,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,1,0,8,2007,2
2007-08-21,CULEX TERRITANS,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,1,0,8,2007,2
2007-08-21,CULEX PIPIENS/RESTUANS,T067,"7300  S CICERO AVE, Chicago, IL",41.759346,-87.745602,9,6,0,8,2007,2
2007-08-21,CULEX PIPIENS,T067,"7300  S CICERO AVE, Chicago, IL",41.759346,-87.745602,9,9,0,8,2007,2
2007-08-21,CULEX PIPIENS/RESTUANS,T069,"2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,8,3,0,8,2007,2
2007-08-21,CULEX PIPIENS,T069,"2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,8,1,0,8,2007,2
2007-08-21,CULEX PIPIENS/RESTUANS,T070,"5200  S NORDICA, Chicago, IL",41.797616,-87.797894,8,13,1,8,2007,2
2007-08-21,CULEX PIPIENS,T070,"5200  S NORDICA, Chicago, IL",41.797616,-87.797894,8,10,1,8,2007,2
2007-08-21,CULEX PIPIENS/RESTUANS,T071,"6100  S MELVINA AVE, Chicago, IL",41.781416,-87.77653199999999,8,12,0,8,2007,2
2007-08-21,CULEX PIPIENS,T071,"6100  S MELVINA AVE, Chicago, IL",41.781416,-87.77653199999999,8,6,0,8,2007,2
2007-08-21,CULEX PIPIENS/RESTUANS,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,20,0,8,2007,2
2007-08-21,CULEX PIPIENS,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,14,0,8,2007,2
2007-08-21,CULEX PIPIENS/RESTUANS,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.66634300000001,9,19,0,8,2007,2
2007-08-21,CULEX PIPIENS,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.66634300000001,9,14,0,8,2007,2
2007-08-21,CULEX PIPIENS/RESTUANS,T075,"4700  S CORNELL AVE, Chicago, IL",41.799282,-87.585487,8,4,0,8,2007,2
2007-08-21,CULEX PIPIENS,T075,"4700  S CORNELL AVE, Chicago, IL",41.799282,-87.585487,8,3,0,8,2007,2
2007-08-21,CULEX TERRITANS,T075,"4700  S CORNELL AVE, Chicago, IL",41.799282,-87.585487,8,1,0,8,2007,2
2007-08-21,CULEX PIPIENS/RESTUANS,T077,"6400  S STONY ISLAND AVE, Chicago, IL",41.778748,-87.586427,8,1,0,8,2007,2
2007-08-21,CULEX PIPIENS/RESTUANS,T079,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,13,0,8,2007,2
2007-08-21,CULEX PIPIENS,T079,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,13,0,8,2007,2
2007-08-21,CULEX TERRITANS,T079,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,3,0,8,2007,2
2007-08-21,CULEX PIPIENS/RESTUANS,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,4,0,8,2007,2
2007-08-21,CULEX RESTUANS,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,1,0,8,2007,2
2007-08-21,CULEX PIPIENS,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,7,0,8,2007,2
2007-08-21,CULEX PIPIENS/RESTUANS,T081,"4000  S DEARBORN ST, Chicago, IL",41.821582,-87.62779599999999,9,16,1,8,2007,2
2007-08-21,CULEX PIPIENS,T081,"4000  S DEARBORN ST, Chicago, IL",41.821582,-87.62779599999999,9,10,0,8,2007,2
2007-08-21,CULEX PIPIENS/RESTUANS,T082,"5000  S UNION AVE, Chicago, IL",41.803422999999995,-87.642984,8,8,1,8,2007,2
2007-08-21,CULEX PIPIENS,T082,"5000  S UNION AVE, Chicago, IL",41.803422999999995,-87.642984,8,12,0,8,2007,2
2007-08-21,CULEX PIPIENS/RESTUANS,T083,"7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,9,1,0,8,2007,2
2007-08-21,CULEX PIPIENS,T083,"7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,9,4,0,8,2007,2
2007-08-21,CULEX PIPIENS/RESTUANS,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,8,1,8,2007,2
2007-08-21,CULEX RESTUANS,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,1,1,8,2007,2
2007-08-21,CULEX PIPIENS,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,3,0,8,2007,2
2007-08-21,CULEX PIPIENS/RESTUANS,T155,"6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,9,9,0,8,2007,2
2007-08-21,CULEX PIPIENS,T155,"6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,9,2,0,8,2007,2
2007-08-21,CULEX PIPIENS/RESTUANS,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,18,0,8,2007,2
2007-08-21,CULEX PIPIENS,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,11,0,8,2007,2
2007-08-21,CULEX PIPIENS/RESTUANS,T072,"8000  S KEDZIE AVE, Chicago, IL",41.74785,-87.70271600000001,9,3,0,8,2007,2
2007-08-21,CULEX PIPIENS,T072,"8000  S KEDZIE AVE, Chicago, IL",41.74785,-87.70271600000001,9,1,0,8,2007,2
2007-08-21,CULEX PIPIENS/RESTUANS,T027,"5800  N PULASKI RD, Chicago, IL",41.984809000000006,-87.728492,8,1,0,8,2007,1
2007-08-21,CULEX PIPIENS,T027,"5800  N PULASKI RD, Chicago, IL",41.984809000000006,-87.728492,8,3,0,8,2007,1
2007-08-21,CULEX PIPIENS/RESTUANS,T156,"6600  S KILPATRICK AVE, Chicago, IL",41.772846,-87.740029,9,1,0,8,2007,2
2007-08-21,CULEX PIPIENS,T156,"6600  S KILPATRICK AVE, Chicago, IL",41.772846,-87.740029,9,2,0,8,2007,2
2007-08-21,CULEX PIPIENS/RESTUANS,T157,"8100  W 37TH PL., Chicago, IL",41.825902,-87.667827,5,8,0,8,2007,2
2007-08-21,CULEX PIPIENS,T157,"8100  W 37TH PL., Chicago, IL",41.825902,-87.667827,5,7,0,8,2007,2
2007-08-22,CULEX PIPIENS,T086,"2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,8,6,0,8,2007,2
2007-08-22,CULEX PIPIENS/RESTUANS,T091,"1100  S PEORIA ST, Chicago, IL",41.862292,-87.64886,8,3,0,8,2007,2
2007-08-22,CULEX PIPIENS/RESTUANS,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,7,0,8,2007,2
2007-08-22,CULEX PIPIENS,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,28,1,8,2007,2
2007-08-22,CULEX TERRITANS,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,1,0,8,2007,2
2007-08-22,CULEX PIPIENS/RESTUANS,T096,"2200  W 89TH ST, Chicago, IL",41.731922,-87.677512,8,43,1,8,2007,2
2007-08-22,CULEX PIPIENS,T096,"2200  W 89TH ST, Chicago, IL",41.731922,-87.677512,8,35,1,8,2007,2
2007-08-22,CULEX PIPIENS,T096,"2200  W 89TH ST, Chicago, IL",41.731922,-87.677512,8,50,1,8,2007,2
2007-08-22,CULEX PIPIENS/RESTUANS,T159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,8,24,1,8,2007,2
2007-08-22,CULEX PIPIENS,T159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,8,40,1,8,2007,2
2007-08-22,CULEX TERRITANS,T159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,8,7,0,8,2007,2
2007-08-22,CULEX PIPIENS/RESTUANS,T092,"1100  S STATE ST, Chicago, IL",41.869215999999994,-87.627561,8,5,0,8,2007,2
2007-08-22,CULEX PIPIENS,T092,"1100  S STATE ST, Chicago, IL",41.869215999999994,-87.627561,8,1,0,8,2007,2
2007-08-22,CULEX PIPIENS/RESTUANS,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,50,1,8,2007,2
2007-08-22,CULEX PIPIENS/RESTUANS,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,18,0,8,2007,2
2007-08-22,CULEX PIPIENS,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,50,0,8,2007,2
2007-08-22,CULEX PIPIENS,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,31,0,8,2007,2
2007-08-22,CULEX PIPIENS,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,50,0,8,2007,2
2007-08-22,CULEX PIPIENS,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,50,0,8,2007,2
2007-08-22,CULEX PIPIENS,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999999,8,50,1,8,2007,2
2007-08-22,CULEX PIPIENS/RESTUANS,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,7,0,8,2007,2
2007-08-22,CULEX PIPIENS,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,2,0,8,2007,2
2007-08-22,CULEX PIPIENS/RESTUANS,T162,"9300  S DR MARTIN LUTHER KING JR DR, Chicago, IL",41.725516999999996,-87.61425799999999,8,3,0,8,2007,2
2007-08-22,CULEX PIPIENS,T162,"9300  S DR MARTIN LUTHER KING JR DR, Chicago, IL",41.725516999999996,-87.61425799999999,8,1,0,8,2007,2
2007-08-22,CULEX PIPIENS/RESTUANS,T161,"9600  S HOYNE AVE, Chicago, IL",41.719059,-87.675088,9,5,0,8,2007,2
2007-08-22,CULEX PIPIENS,T161,"9600  S HOYNE AVE, Chicago, IL",41.719059,-87.675088,9,1,0,8,2007,2
2007-08-22,CULEX PIPIENS/RESTUANS,T160,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.68826700000001,8,9,1,8,2007,2
2007-08-22,CULEX PIPIENS,T160,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.68826700000001,8,9,0,8,2007,2
2007-08-22,CULEX PIPIENS/RESTUANS,T095,"3300  W 104TH ST, Chicago, IL",41.704336,-87.70373599999999,8,1,0,8,2007,2
2007-08-22,CULEX PIPIENS,T095,"3300  W 104TH ST, Chicago, IL",41.704336,-87.70373599999999,8,4,0,8,2007,2
2007-08-22,CULEX PIPIENS/RESTUANS,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0,8,2007,2
2007-08-22,CULEX PIPIENS/RESTUANS,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,11,0,8,2007,2
2007-08-22,CULEX PIPIENS,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0,8,2007,2
2007-08-22,CULEX PIPIENS,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,1,8,2007,2
2007-08-22,CULEX PIPIENS,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0,8,2007,2
2007-08-22,CULEX PIPIENS,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0,8,2007,2
2007-08-22,CULEX PIPIENS,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0,8,2007,2
2007-08-22,CULEX PIPIENS,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0,8,2007,2
2007-08-22,CULEX PIPIENS,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0,8,2007,2
2007-08-22,CULEX PIPIENS,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,1,8,2007,2
2007-08-22,CULEX PIPIENS,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0,8,2007,2
2007-08-22,CULEX PIPIENS,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,1,8,2007,2
2007-08-22,CULEX PIPIENS,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0,8,2007,2
2007-08-22,CULEX PIPIENS,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0,8,2007,2
2007-08-22,CULEX PIPIENS,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0,8,2007,2
2007-08-22,CULEX PIPIENS,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0,8,2007,2
2007-08-22,CULEX PIPIENS,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0,8,2007,2
2007-08-22,CULEX PIPIENS,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0,8,2007,2
2007-08-22,CULEX PIPIENS,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0,8,2007,2
2007-08-22,CULEX PIPIENS,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0,8,2007,2
2007-08-22,CULEX PIPIENS,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0,8,2007,2
2007-08-22,CULEX PIPIENS,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0,8,2007,2
2007-08-22,CULEX PIPIENS,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0,8,2007,2
2007-08-22,CULEX PIPIENS,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0,8,2007,2
2007-08-22,CULEX PIPIENS,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,1,8,2007,2
2007-08-22,CULEX PIPIENS,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0,8,2007,2
2007-08-22,CULEX PIPIENS,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,4,1,8,2007,2
2007-08-22,CULEX PIPIENS,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,1,8,2007,2
2007-08-22,CULEX PIPIENS,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0,8,2007,2
2007-08-22,CULEX PIPIENS,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0,8,2007,2
2007-08-22,CULEX PIPIENS,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0,8,2007,2
2007-08-22,CULEX PIPIENS,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,1,8,2007,2
2007-08-22,CULEX PIPIENS,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0,8,2007,2
2007-08-22,CULEX PIPIENS,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0,8,2007,2
2007-08-22,CULEX PIPIENS/RESTUANS,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,6,0,8,2007,2
2007-08-22,CULEX PIPIENS/RESTUANS,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,1,8,2007,2
2007-08-22,CULEX PIPIENS/RESTUANS,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,13,0,8,2007,2
2007-08-22,CULEX PIPIENS,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,1,8,2007,2
2007-08-22,CULEX PIPIENS,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0,8,2007,2
2007-08-22,CULEX PIPIENS,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0,8,2007,2
2007-08-22,CULEX PIPIENS,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0,8,2007,2
2007-08-22,CULEX PIPIENS,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0,8,2007,2
2007-08-22,CULEX PIPIENS,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0,8,2007,2
2007-08-22,CULEX PIPIENS,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0,8,2007,2
2007-08-22,CULEX PIPIENS,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0,8,2007,2
2007-08-22,CULEX PIPIENS,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0,8,2007,2
2007-08-22,CULEX PIPIENS,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0,8,2007,2
2007-08-22,CULEX PIPIENS,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,1,8,2007,2
2007-08-22,CULEX PIPIENS,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,1,8,2007,2
2007-08-22,CULEX PIPIENS,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,1,8,2007,2
2007-08-22,CULEX PIPIENS,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0,8,2007,2
2007-08-22,CULEX PIPIENS,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,1,8,2007,2
2007-08-22,CULEX PIPIENS,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,1,8,2007,2
2007-08-22,CULEX PIPIENS,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,41,0,8,2007,2
2007-08-22,CULEX PIPIENS,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0,8,2007,2
2007-08-22,CULEX PIPIENS,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0,8,2007,2
2007-08-22,CULEX PIPIENS,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0,8,2007,2
2007-08-22,CULEX PIPIENS,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,50,0,8,2007,2
2007-08-22,CULEX PIPIENS,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,13,0,8,2007,2
2007-08-22,CULEX TERRITANS,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465000000005,-87.585413,5,1,0,8,2007,2
2007-08-22,CULEX PIPIENS/RESTUANS,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,28,0,8,2007,2
2007-08-22,CULEX PIPIENS/RESTUANS,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,13,0,8,2007,2
2007-08-22,CULEX PIPIENS,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,5,0,8,2007,2
2007-08-22,CULEX PIPIENS,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,47,1,8,2007,2
2007-08-22,CULEX PIPIENS/RESTUANS,T206,"1300  S MACKINAW, Chicago, IL",41.737052,-87.54306700000001,5,1,0,8,2007,2
2007-08-22,CULEX PIPIENS,T206,"1300  S MACKINAW, Chicago, IL",41.737052,-87.54306700000001,5,4,0,8,2007,2
2007-08-22,CULEX PIPIENS/RESTUANS,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,26,0,8,2007,2
2007-08-22,CULEX PIPIENS,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,25,1,8,2007,2
2007-08-22,CULEX PIPIENS/RESTUANS,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,17,0,8,2007,2
2007-08-22,CULEX PIPIENS/RESTUANS,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,50,0,8,2007,2
2007-08-22,CULEX RESTUANS,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,1,0,8,2007,2
2007-08-22,CULEX PIPIENS,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,42,0,8,2007,2
2007-08-22,CULEX SALINARIUS,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,2,0,8,2007,2
2007-08-22,CULEX TERRITANS,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,2,0,8,2007,2
2007-08-22,CULEX PIPIENS/RESTUANS,T215,"3800  E 115TH ST, Chicago, IL",41.686398,-87.531635,8,22,1,8,2007,2
2007-08-22,CULEX PIPIENS,T215,"3800  E 115TH ST, Chicago, IL",41.686398,-87.531635,8,12,0,8,2007,2
2007-08-22,CULEX TERRITANS,T215,"3800  E 115TH ST, Chicago, IL",41.686398,-87.531635,8,2,0,8,2007,2
2007-08-22,CULEX PIPIENS/RESTUANS,T107,"8100  E 91ST ST, Chicago, IL",41.729669,-87.582699,5,3,1,8,2007,2
2007-08-22,CULEX PIPIENS,T107,"8100  E 91ST ST, Chicago, IL",41.729669,-87.582699,5,4,0,8,2007,2
2007-08-22,CULEX PIPIENS/RESTUANS,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,50,1,8,2007,2
2007-08-22,CULEX PIPIENS/RESTUANS,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,50,1,8,2007,2
2007-08-22,CULEX PIPIENS/RESTUANS,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,21,0,8,2007,2
2007-08-22,CULEX PIPIENS,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,50,1,8,2007,2
2007-08-22,CULEX PIPIENS,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,17,0,8,2007,2
2007-08-22,CULEX PIPIENS,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,50,0,8,2007,2
2007-08-22,CULEX PIPIENS,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,50,1,8,2007,2
2007-08-22,CULEX PIPIENS,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000001,8,50,0,8,2007,2
2007-08-22,CULEX PIPIENS/RESTUANS,T097,"8200  E 138TH ST, Chicago, IL",41.644612,-87.60449799999999,5,10,1,8,2007,2
2007-08-22,CULEX PIPIENS,T097,"8200  E 138TH ST, Chicago, IL",41.644612,-87.60449799999999,5,2,0,8,2007,2
2007-08-22,CULEX PIPIENS/RESTUANS,T099,"8900  S MUSKEGON AVE, Chicago, IL",41.733643,-87.55551,8,3,0,8,2007,2
2007-08-22,CULEX PIPIENS,T099,"8900  S MUSKEGON AVE, Chicago, IL",41.733643,-87.55551,8,2,0,8,2007,2
