,Date,Latitude,Longitude,Year,Month,Day,midpoint,midpt_Lat,midpt_Lon,Station,geometry,Coord,YearMonth,Week
3420,2013-07-17,41.73399833,-87.65918333,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73399833, -87.65918333)",2013-07,29
3421,2013-07-17,41.733565000000006,-87.65930167,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.733565000000006, -87.65930167)",2013-07,29
3422,2013-07-17,41.73292167,-87.65927667,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73292167, -87.65927667)",2013-07,29
3423,2013-07-17,41.73239333,-87.65925667,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73239333, -87.65925667)",2013-07,29
3424,2013-07-17,41.73233333,-87.65874000000001,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73233333, -87.65874000000001)",2013-07,29
3425,2013-07-17,41.73257333,-87.65868499999999,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73257333, -87.65868499999999)",2013-07,29
3426,2013-07-17,41.73289333,-87.65870167,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73289333, -87.65870167)",2013-07,29
3427,2013-07-17,41.73328,-87.65873333,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73328, -87.65873333)",2013-07,29
3428,2013-07-17,41.73375833,-87.658755,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73375833, -87.658755)",2013-07,29
3429,2013-07-17,41.73385,-87.65817833,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73385, -87.65817833)",2013-07,29
3430,2013-07-17,41.73320667,-87.65815167,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73320667, -87.65815167)",2013-07,29
3431,2013-07-17,41.73261667,-87.658125,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73261667, -87.658125)",2013-07,29
3432,2013-07-17,41.732335,-87.65783833,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.732335, -87.65783833)",2013-07,29
3433,2013-07-17,41.73232667,-87.657145,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73232667, -87.657145)",2013-07,29
3434,2013-07-17,41.732445,-87.65692333,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.732445, -87.65692333)",2013-07,29
3435,2013-07-17,41.73301,-87.65694167,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73301, -87.65694167)",2013-07,29
3436,2013-07-17,41.73355333,-87.65698499999999,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73355333, -87.65698499999999)",2013-07,29
3437,2013-07-17,41.73396333,-87.65701,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73396333, -87.65701)",2013-07,29
3438,2013-07-17,41.73467167,-87.657025,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73467167, -87.657025)",2013-07,29
3439,2013-07-17,41.735255,-87.65704667,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.735255, -87.65704667)",2013-07,29
3440,2013-07-17,41.73571667,-87.656075,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73571667, -87.656075)",2013-07,29
3441,2013-07-17,41.73551833,-87.65581333,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73551833, -87.65581333)",2013-07,29
3442,2013-07-17,41.73517833,-87.65577333,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73517833, -87.65577333)",2013-07,29
3443,2013-07-17,41.73465,-87.65573499999999,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73465, -87.65573499999999)",2013-07,29
3444,2013-07-17,41.73427,-87.65572167,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73427, -87.65572167)",2013-07,29
3445,2013-07-17,41.733745,-87.65567,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.733745, -87.65567)",2013-07,29
3446,2013-07-17,41.73329833,-87.65564167,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73329833, -87.65564167)",2013-07,29
3447,2013-07-17,41.73278333,-87.65562833,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73278333, -87.65562833)",2013-07,29
3448,2013-07-17,41.73248167,-87.655305,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73248167, -87.655305)",2013-07,29
3449,2013-07-17,41.73246833,-87.65456999999999,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73246833, -87.65456999999999)",2013-07,29
3450,2013-07-17,41.73278833,-87.65445667,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73278833, -87.65445667)",2013-07,29
3451,2013-07-17,41.733335,-87.65447667,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.733335, -87.65447667)",2013-07,29
3452,2013-07-17,41.7339,-87.65450667,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.7339, -87.65450667)",2013-07,29
3453,2013-07-17,41.73453167,-87.65453167,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73453167, -87.65453167)",2013-07,29
3454,2013-07-17,41.73516833,-87.65456833,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73516833, -87.65456833)",2013-07,29
3455,2013-07-17,41.735675,-87.65456667,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.735675, -87.65456667)",2013-07,29
3456,2013-07-17,41.73573833,-87.65341333,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73573833, -87.65341333)",2013-07,29
3457,2013-07-17,41.73503667,-87.65335999999999,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73503667, -87.65335999999999)",2013-07,29
3458,2013-07-17,41.734320000000004,-87.653345,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.734320000000004, -87.653345)",2013-07,29
3459,2013-07-17,41.73381833,-87.65331333,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73381833, -87.65331333)",2013-07,29
3460,2013-07-17,41.73336833,-87.65328833,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73336833, -87.65328833)",2013-07,29
3461,2013-07-17,41.73299667,-87.65328667,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73299667, -87.65328667)",2013-07,29
3462,2013-07-17,41.73255333,-87.65323833,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73255333, -87.65323833)",2013-07,29
3463,2013-07-17,41.7325,-87.65247167,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.7325, -87.65247167)",2013-07,29
3464,2013-07-17,41.73248667,-87.651675,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73248667, -87.651675)",2013-07,29
3465,2013-07-17,41.73248667,-87.65091167,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73248667, -87.65091167)",2013-07,29
3466,2013-07-17,41.73288833,-87.65088167,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73288833, -87.65088167)",2013-07,29
3467,2013-07-17,41.73344,-87.65089833,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73344, -87.65089833)",2013-07,29
3468,2013-07-17,41.73394333,-87.65093,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73394333, -87.65093)",2013-07,29
3469,2013-07-17,41.73452833,-87.65095333,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73452833, -87.65095333)",2013-07,29
3470,2013-07-17,41.73503167,-87.65097667,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73503167, -87.65097667)",2013-07,29
3471,2013-07-17,41.73560667,-87.65215333,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73560667, -87.65215333)",2013-07,29
3472,2013-07-17,41.73512833,-87.6521,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73512833, -87.6521)",2013-07,29
3473,2013-07-17,41.734455,-87.65206167,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.734455, -87.65206167)",2013-07,29
3474,2013-07-17,41.73386167,-87.65205167,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73386167, -87.65205167)",2013-07,29
3475,2013-07-17,41.733315000000005,-87.652005,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.733315000000005, -87.652005)",2013-07,29
3476,2013-07-17,41.732795,-87.65199333,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.732795, -87.65199333)",2013-07,29
3477,2013-07-17,41.73239,-87.65186833,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73239, -87.65186833)",2013-07,29
3478,2013-07-17,41.73240167,-87.65106333,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73240167, -87.65106333)",2013-07,29
3479,2013-07-17,41.73239667,-87.65064333,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73239667, -87.65064333)",2013-07,29
3480,2013-07-17,41.732395000000004,-87.64975833,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.732395000000004, -87.64975833)",2013-07,29
3481,2013-07-17,41.7324,-87.648865,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.7324, -87.648865)",2013-07,29
3482,2013-07-17,41.73239333,-87.64853667,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73239333, -87.64853667)",2013-07,29
3483,2013-07-17,41.73284,-87.64843499999999,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73284, -87.64843499999999)",2013-07,29
3484,2013-07-17,41.73333667,-87.64845333,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73333667, -87.64845333)",2013-07,29
3485,2013-07-17,41.73389167,-87.64848333,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73389167, -87.64848333)",2013-07,29
3486,2013-07-17,41.734475,-87.64854,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.734475, -87.64854)",2013-07,29
3487,2013-07-17,41.735165,-87.648555,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.735165, -87.648555)",2013-07,29
3488,2013-07-17,41.73530833,-87.64889333,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73530833, -87.64889333)",2013-07,29
3489,2013-07-17,41.73529333,-87.649525,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73529333, -87.649525)",2013-07,29
3490,2013-07-17,41.73504667,-87.64972333,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73504667, -87.64972333)",2013-07,29
3491,2013-07-17,41.73436333,-87.64968333,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73436333, -87.64968333)",2013-07,29
3492,2013-07-17,41.733785,-87.64963667,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.733785, -87.64963667)",2013-07,29
3493,2013-07-17,41.73311167,-87.64959667,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73311167, -87.64959667)",2013-07,29
3494,2013-07-17,41.73251,-87.64957833,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73251, -87.64957833)",2013-07,29
3495,2013-07-17,41.732445,-87.64886333,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.732445, -87.64886333)",2013-07,29
3496,2013-07-17,41.732565,-87.648385,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.732565, -87.648385)",2013-07,29
3497,2013-07-17,41.73309333,-87.64842333,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73309333, -87.64842333)",2013-07,29
3498,2013-07-17,41.73350167,-87.64845167,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73350167, -87.64845167)",2013-07,29
3499,2013-07-17,41.73413,-87.64849,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73413, -87.64849)",2013-07,29
3500,2013-07-17,41.73578167,-87.64615333,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73578167, -87.64615333)",2013-07,29
3501,2013-07-17,41.73532833,-87.64612667,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73532833, -87.64612667)",2013-07,29
3502,2013-07-17,41.73479667,-87.64609,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73479667, -87.64609)",2013-07,29
3503,2013-07-17,41.73447333,-87.64588167,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73447333, -87.64588167)",2013-07,29
3504,2013-07-17,41.73415333,-87.64617333,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73415333, -87.64617333)",2013-07,29
3505,2013-07-17,41.73414833,-87.64682833,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73414833, -87.64682833)",2013-07,29
3506,2013-07-17,41.734265,-87.64723333,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.734265, -87.64723333)",2013-07,29
3507,2013-07-17,41.734755,-87.647245,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.734755, -87.647245)",2013-07,29
3508,2013-07-17,41.73523333,-87.64725667,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73523333, -87.64725667)",2013-07,29
3509,2013-07-17,41.73571833,-87.64726667,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73571833, -87.64726667)",2013-07,29
3510,2013-07-17,41.73047167,-87.64761667,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73047167, -87.64761667)",2013-07,29
3511,2013-07-17,41.73046,-87.648205,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73046, -87.648205)",2013-07,29
3512,2013-07-17,41.73075667,-87.64832333,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73075667, -87.64832333)",2013-07,29
3513,2013-07-17,41.73117167,-87.64835500000001,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73117167, -87.64835500000001)",2013-07,29
3514,2013-07-17,41.731645,-87.64836833,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.731645, -87.64836833)",2013-07,29
3515,2013-07-17,41.73191167,-87.64851999999999,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73191167, -87.64851999999999)",2013-07,29
3516,2013-07-17,41.73192833,-87.649105,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73192833, -87.649105)",2013-07,29
3517,2013-07-17,41.73192167,-87.64954,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73192167, -87.64954)",2013-07,29
3518,2013-07-17,41.73155167,-87.64954833,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73155167, -87.64954833)",2013-07,29
3519,2013-07-17,41.73108667,-87.64953667,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73108667, -87.64953667)",2013-07,29
3520,2013-07-17,41.73052,-87.64951333,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73052, -87.64951333)",2013-07,29
3521,2013-07-17,41.72990333,-87.64947333,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.72990333, -87.64947333)",2013-07,29
3522,2013-07-17,41.72927833,-87.649445,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.72927833, -87.649445)",2013-07,29
3523,2013-07-17,41.72875667,-87.64944,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.72875667, -87.64944)",2013-07,29
3524,2013-07-17,41.72870333,-87.650085,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.72870333, -87.650085)",2013-07,29
3525,2013-07-17,41.72886167,-87.65061833,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.72886167, -87.65061833)",2013-07,29
3526,2013-07-17,41.72946833,-87.65066667,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.72946833, -87.65066667)",2013-07,29
3527,2013-07-17,41.73012,-87.65070833,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73012, -87.65070833)",2013-07,29
3528,2013-07-17,41.73062833,-87.65074,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73062833, -87.65074)",2013-07,29
3529,2013-07-17,41.73119833,-87.65076333,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73119833, -87.65076333)",2013-07,29
3530,2013-07-17,41.731775,-87.65080167,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.731775, -87.65080167)",2013-07,29
3531,2013-07-17,41.73203667,-87.65096833,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73203667, -87.65096833)",2013-07,29
3532,2013-07-17,41.732025,-87.65133833,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.732025, -87.65133833)",2013-07,29
3533,2013-07-17,41.73198333,-87.65169833,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73198333, -87.65169833)",2013-07,29
3534,2013-07-17,41.731885,-87.65195333,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.731885, -87.65195333)",2013-07,29
3535,2013-07-17,41.73127833,-87.65191167,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73127833, -87.65191167)",2013-07,29
3536,2013-07-17,41.73062167,-87.65189833,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.73062167, -87.65189833)",2013-07,29
3537,2013-07-17,41.72998,-87.65187167,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.72998, -87.65187167)",2013-07,29
3538,2013-07-17,41.72938333,-87.65186,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.72938333, -87.65186)",2013-07,29
3539,2013-07-17,41.728790000000004,-87.65184333,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.728790000000004, -87.65184333)",2013-07,29
3540,2013-07-17,41.72867,-87.65249,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.72867, -87.65249)",2013-07,29
3541,2013-07-17,41.728745,-87.65306333,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.728745, -87.65306333)",2013-07,29
3542,2013-07-17,41.72931,-87.65307333,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.72931, -87.65307333)",2013-07,29
3543,2013-07-17,41.72979333,-87.65308167,2013,7,17,"(41.798570333805635, -87.68113743704359)",41.798570333805635,-87.68113743704359,2,POINT (-87.6811374370436 41.79857033380563),"(41.72979333, -87.65308167)",2013-07,29
