,Date,Latitude,Longitude,Week
12176,2013-08-29,41.767725,-87.72173000000002,35
12177,2013-08-29,41.76859,-87.722335,35
12178,2013-08-29,41.768655,-87.721745,35
12179,2013-08-29,41.76865833,-87.72118833,35
12180,2013-08-29,41.76866667,-87.720545,35
12181,2013-08-29,41.768675,-87.72004,35
12182,2013-08-29,41.76870167,-87.719305,35
12183,2013-08-29,41.76871167,-87.718575,35
12184,2013-08-29,41.76872833,-87.71788333,35
12185,2013-08-29,41.76873333,-87.71721667,35
12186,2013-08-29,41.76874,-87.71646167,35
12187,2013-08-29,41.76878167,-87.71572167,35
12188,2013-08-29,41.768915,-87.715245,35
12189,2013-08-29,41.76945667,-87.71523499999998,35
12190,2013-08-29,41.770505,-87.71526,35
12191,2013-08-29,41.77054333,-87.71597,35
12192,2013-08-29,41.77052667,-87.71674167,35
12193,2013-08-29,41.77052167,-87.71744167,35
12194,2013-08-29,41.77051,-87.71800999999998,35
12195,2013-08-29,41.77049333,-87.71856833,35
12196,2013-08-29,41.77048667,-87.71922167,35
12197,2013-08-29,41.77048,-87.719865,35
12198,2013-08-29,41.77047833,-87.72048000000002,35
12199,2013-08-29,41.77046833,-87.72122833,35
12200,2013-08-29,41.77016500000001,-87.721875,35
12201,2013-08-29,41.76979667,-87.72186667,35
12202,2013-08-29,41.769595,-87.72169833,35
12203,2013-08-29,41.769615,-87.72096167,35
12204,2013-08-29,41.76963,-87.72022,35
12205,2013-08-29,41.76963833,-87.71948833,35
12206,2013-08-29,41.76965333,-87.71868167,35
12207,2013-08-29,41.76966,-87.71784333,35
12208,2013-08-29,41.76967167,-87.71718833,35
12209,2013-08-29,41.76968167,-87.71642167,35
12210,2013-08-29,41.76969333,-87.71562,35
12211,2013-08-29,41.7699,-87.7152,35
12212,2013-08-29,41.77053333,-87.71522333,35
12213,2013-08-29,41.771115,-87.71525667,35
12214,2013-08-29,41.77185667,-87.71304,35
12215,2013-08-29,41.77224833,-87.71302,35
12216,2013-08-29,41.77241667,-87.713365,35
12217,2013-08-29,41.77243333,-87.71409333,35
12218,2013-08-29,41.77241833,-87.714825,35
12219,2013-08-29,41.772405,-87.715435,35
12220,2013-08-29,41.77239,-87.716235,35
12221,2013-08-29,41.77238167,-87.71701833,35
12222,2013-08-29,41.77237833,-87.71770333,35
12223,2013-08-29,41.772365,-87.71844167,35
12224,2013-08-29,41.77235667,-87.71915167,35
12225,2013-08-29,41.77233833,-87.71984167,35
12226,2013-08-29,41.77233833,-87.72052833,35
12227,2013-08-29,41.77231167,-87.721265,35
12228,2013-08-29,41.77230167,-87.72198167,35
12229,2013-08-29,41.77297833,-87.72243833,35
12230,2013-08-29,41.77321333,-87.72183833,35
12231,2013-08-29,41.77322,-87.72114,35
12232,2013-08-29,41.773225,-87.72043000000002,35
12233,2013-08-29,41.77323667,-87.71979499999998,35
12234,2013-08-29,41.77325167,-87.71913,35
12235,2013-08-29,41.773265,-87.71842833,35
12236,2013-08-29,41.77328,-87.71781667,35
12237,2013-08-29,41.77329500000001,-87.717135,35
12238,2013-08-29,41.773305,-87.71639333,35
12239,2013-08-29,41.77330833,-87.71567167,35
12240,2013-08-29,41.773335,-87.71499667,35
12241,2013-08-29,41.77334167,-87.71417833,35
12242,2013-08-29,41.77335833,-87.71352667,35
12243,2013-08-29,41.773485,-87.71316,35
12244,2013-08-29,41.773795,-87.71315,35
12245,2013-08-29,41.774185,-87.71315,35
12246,2013-08-29,41.77423667,-87.71364333,35
12247,2013-08-29,41.774225,-87.71433,35
12248,2013-08-29,41.77421667,-87.71500333,35
12249,2013-08-29,41.77420667,-87.71561,35
12250,2013-08-29,41.77419333,-87.71643,35
12251,2013-08-29,41.77418833,-87.71721333,35
12252,2013-08-29,41.77418333,-87.71787833,35
12253,2013-08-29,41.77417167,-87.718625,35
12254,2013-08-29,41.77414833,-87.71936167,35
12255,2013-08-29,41.77413,-87.72004167,35
12256,2013-08-29,41.774125,-87.72084833,35
12257,2013-08-29,41.774115,-87.72171999999998,35
12258,2013-08-29,41.77593333,-87.722225,35
12259,2013-08-29,41.77594167,-87.72155667,35
12260,2013-08-29,41.77595667,-87.72086667,35
12261,2013-08-29,41.775975,-87.720445,35
12262,2013-08-29,41.77599,-87.72003167,35
12263,2013-08-29,41.775995,-87.71945500000002,35
12264,2013-08-29,41.776005,-87.71891,35
12265,2013-08-29,41.77600333,-87.71839,35
12266,2013-08-29,41.77601,-87.717775,35
12267,2013-08-29,41.77601167,-87.717075,35
12268,2013-08-29,41.776025,-87.716285,35
12269,2013-08-29,41.77604167,-87.71563,35
12270,2013-08-29,41.77602167,-87.71513,35
12271,2013-08-29,41.77604833,-87.71443333,35
12272,2013-08-29,41.77605667,-87.71374333,35
12273,2013-08-29,41.77601333,-87.71327167,35
12274,2013-08-29,41.77554,-87.71324333,35
12275,2013-08-29,41.77517,-87.713265,35
12276,2013-08-29,41.77515333,-87.71396667,35
12277,2013-08-29,41.775135,-87.71458,35
12278,2013-08-29,41.77511,-87.71518833,35
12279,2013-08-29,41.775085,-87.71593833,35
12280,2013-08-29,41.77506833,-87.71671667,35
12281,2013-08-29,41.77506333,-87.71734833,35
12282,2013-08-29,41.775085,-87.71803333,35
12283,2013-08-29,41.77505667,-87.71889499999997,35
12284,2013-08-29,41.77503833,-87.71975833,35
12285,2013-08-29,41.77501667,-87.72045167,35
12286,2013-08-29,41.77500667,-87.72133667,35
12287,2013-08-29,41.774995,-87.72214667,35
12288,2013-08-29,41.77681,-87.72217667,35
12289,2013-08-29,41.776815,-87.72141500000002,35
12290,2013-08-29,41.77681833,-87.72072,35
12291,2013-08-29,41.77682333,-87.72009667,35
12292,2013-08-29,41.77683667,-87.71927667,35
12293,2013-08-29,41.77685167,-87.71847833,35
12294,2013-08-29,41.77685167,-87.71784,35
12295,2013-08-29,41.77687667,-87.71703000000002,35
12296,2013-08-29,41.776895,-87.71618667,35
12297,2013-08-29,41.776935,-87.71554333,35
12298,2013-08-29,41.776945,-87.71487333,35
12299,2013-08-29,41.77694,-87.71424667,35
12300,2013-08-29,41.77696,-87.713645,35
12301,2013-08-29,41.77715333,-87.71328000000003,35
12302,2013-08-29,41.77753833,-87.71328833,35
12303,2013-08-29,41.77784333,-87.7133,35
12304,2013-08-29,41.77785333,-87.71371167,35
12305,2013-08-29,41.77783833,-87.71430500000002,35
12306,2013-08-29,41.77781667,-87.71500999999998,35
12307,2013-08-29,41.77780167,-87.71558833,35
12308,2013-08-29,41.77779500000001,-87.71624667,35
12309,2013-08-29,41.77779,-87.716895,35
12310,2013-08-29,41.77776833,-87.71758333,35
12311,2013-08-29,41.77777,-87.71807,35
12312,2013-08-29,41.77776333,-87.718765,35
12313,2013-08-29,41.77775,-87.719495,35
12314,2013-08-29,41.77772,-87.72168667,35
12315,2013-08-29,41.77772667,-87.720905,35
12316,2013-08-29,41.77773833,-87.72026167,35
12317,2013-08-29,41.778255,-87.72022333,35
12318,2013-08-29,41.77966,-87.72166833,35
12319,2013-08-29,41.77966833,-87.72086,35
12320,2013-08-29,41.779655,-87.72039833,35
12321,2013-08-29,41.77969833,-87.71975667,35
12322,2013-08-29,41.77972167,-87.71916667,35
12323,2013-08-29,41.77974,-87.71859167,35
12324,2013-08-29,41.779755,-87.717995,35
12325,2013-08-29,41.77976333,-87.71724,35
12326,2013-08-29,41.77975667,-87.71656667,35
12327,2013-08-29,41.779745,-87.71589499999997,35
12328,2013-08-29,41.77974667,-87.71538333,35
12329,2013-08-29,41.779745,-87.71465667,35
12330,2013-08-29,41.77974167,-87.71396833,35
12331,2013-08-29,41.77976,-87.713425,35
12332,2013-08-29,41.78025333,-87.713415,35
12333,2013-08-29,41.78061167,-87.713475,35
12334,2013-08-29,41.78060667,-87.71412167,35
12335,2013-08-29,41.78056,-87.71462167,35
12336,2013-08-29,41.78056333,-87.71517333,35
12337,2013-08-29,41.78054333,-87.71575333,35
12338,2013-08-29,41.78052167,-87.71645667,35
12339,2013-08-29,41.780515,-87.71710333,35
12340,2013-08-29,41.78051,-87.717715,35
12341,2013-08-29,41.78050167,-87.71835167,35
12342,2013-08-29,41.78048833,-87.71900167,35
12343,2013-08-29,41.78047833,-87.71962667,35
12344,2013-08-29,41.78044333,-87.72025667,35
12345,2013-08-29,41.78044833,-87.721065,35
12346,2013-08-29,41.78042667,-87.72181167,35
12347,2013-08-29,41.780585,-87.72215333,35
12348,2013-08-29,41.78091,-87.722165,35
12349,2013-08-29,41.78118333,-87.72220833,35
12350,2013-08-29,41.78147167,-87.72223167,35
12351,2013-08-29,41.78184167,-87.72225,35
12352,2013-08-29,41.78209167,-87.722135,35
12353,2013-08-29,41.78210333,-87.72140833,35
12354,2013-08-29,41.78213833,-87.72070333,35
12355,2013-08-29,41.78215167,-87.72001333,35
12356,2013-08-29,41.78217333,-87.71921167,35
12357,2013-08-29,41.78219833,-87.71843333,35
12358,2013-08-29,41.78220833,-87.71778,35
12359,2013-08-29,41.78222667,-87.71704833,35
12360,2013-08-29,41.78224167,-87.71635500000002,35
12361,2013-08-29,41.78227,-87.71571333,35
12362,2013-08-29,41.78231,-87.715065,35
12363,2013-08-29,41.782325,-87.71441667,35
12364,2013-08-29,41.78234167,-87.71370833,35
12365,2013-08-29,41.78215667,-87.71341833,35
12366,2013-08-29,41.78157667,-87.71341167,35
12367,2013-08-29,41.78143333,-87.71387333,35
12368,2013-08-29,41.78141667,-87.71465,35
12369,2013-08-29,41.78141,-87.71538667,35
12370,2013-08-29,41.78139167,-87.71609167,35
12371,2013-08-29,41.78139,-87.71686167,35
12372,2013-08-29,41.78138833,-87.71759499999997,35
12373,2013-08-29,41.781365,-87.71820667,35
12374,2013-08-29,41.78137,-87.71902667,35
12375,2013-08-29,41.78136833,-87.71987,35
12376,2013-08-29,41.78135667,-87.72050667,35
12377,2013-08-29,41.78134833,-87.721305,35
12378,2013-08-29,41.78133333,-87.722125,35
12379,2013-08-29,41.78314833,-87.72212667,35
12380,2013-08-29,41.78315167,-87.72143667,35
12381,2013-08-29,41.78316333,-87.72070500000002,35
12382,2013-08-29,41.783175,-87.720015,35
12383,2013-08-29,41.78319167,-87.71916833,35
12384,2013-08-29,41.78317333,-87.71839667,35
12385,2013-08-29,41.78320667,-87.71765833,35
12386,2013-08-29,41.78321833,-87.71687,35
12387,2013-08-29,41.78322833,-87.71609333,35
12388,2013-08-29,41.78323833,-87.715475,35
12389,2013-08-29,41.78325667,-87.714855,35
12390,2013-08-29,41.78326833,-87.71422833,35
12391,2013-08-29,41.783265,-87.71361833,35
12392,2013-08-29,41.783635,-87.71351833,35
12393,2013-08-29,41.78406500000001,-87.71352667,35
12394,2013-08-29,41.78411833,-87.71400333,35
12395,2013-08-29,41.784125,-87.714675,35
12396,2013-08-29,41.78414,-87.71529,35
12397,2013-08-29,41.78413167,-87.715975,35
12398,2013-08-29,41.78414167,-87.71647667,35
12399,2013-08-29,41.78411333,-87.71723333,35
12400,2013-08-29,41.784095,-87.717945,35
12401,2013-08-29,41.784085,-87.71871833,35
12402,2013-08-29,41.78407,-87.719475,35
12403,2013-08-29,41.784045,-87.72019499999998,35
12404,2013-08-29,41.78403333,-87.72091,35
12405,2013-08-29,41.78402333,-87.721655,35
12406,2013-08-29,41.784015,-87.72245500000002,35
12407,2013-08-29,41.78475667,-87.71346667,35
12408,2013-08-29,41.785065,-87.71341667,35
12409,2013-08-29,41.78517333,-87.71397167,35
12410,2013-08-29,41.78516167,-87.71484,35
12411,2013-08-29,41.78512,-87.71554833,35
12412,2013-08-29,41.7851,-87.716445,35
12413,2013-08-29,41.785085,-87.71737667,35
12414,2013-08-29,41.78507000000001,-87.71824000000002,35
12415,2013-08-29,41.78504833,-87.71917333,35
12416,2013-08-29,41.785025,-87.72008667,35
12417,2013-08-29,41.785,-87.72202333,35
12418,2013-08-29,41.78500167,-87.721395,35
12419,2013-08-29,41.78501333,-87.72073,35
12420,2013-08-29,41.78522,-87.72047167,35
12421,2013-08-29,41.78557333,-87.72050667,35
12422,2013-08-29,41.76340667,-87.70819667,35
12423,2013-08-29,41.76339333,-87.70902833,35
12424,2013-08-29,41.763385,-87.70978667,35
12425,2013-08-29,41.76336667,-87.71053333,35
12426,2013-08-29,41.76335833,-87.71125,35
12427,2013-08-29,41.76334333,-87.71199,35
12428,2013-08-29,41.76312667,-87.71221667,35
12429,2013-08-29,41.7627,-87.71221333,35
12430,2013-08-29,41.76244667,-87.71191,35
12431,2013-08-29,41.762455,-87.71121167,35
12432,2013-08-29,41.76247,-87.71046167,35
12433,2013-08-29,41.76248,-87.709725,35
12434,2013-08-29,41.76248833,-87.70893667,35
12435,2013-08-29,41.762525,-87.70800333,35
12436,2013-08-29,41.76218333,-87.70768833,35
12437,2013-08-29,41.76166667,-87.707705,35
12438,2013-08-29,41.76161167,-87.708485,35
12439,2013-08-29,41.76160167,-87.70940333,35
12440,2013-08-29,41.76159167,-87.71018333,35
12441,2013-08-29,41.76156667,-87.71109667,35
12442,2013-08-29,41.76155167,-87.71200667,35
12443,2013-08-29,41.761235,-87.71220167,35
12444,2013-08-29,41.760695,-87.71220333,35
12445,2013-08-29,41.76064833,-87.71151667,35
12446,2013-08-29,41.76065,-87.71075833,35
12447,2013-08-29,41.76065833,-87.71001167,35
12448,2013-08-29,41.76066667,-87.709075,35
12449,2013-08-29,41.76068333,-87.70813167,35
12450,2013-08-29,41.76047333,-87.70758167,35
12451,2013-08-29,41.75987333,-87.70757833,35
12452,2013-08-29,41.75975333,-87.70827167,35
12453,2013-08-29,41.759745,-87.70911833,35
12454,2013-08-29,41.75973167,-87.70999667,35
12455,2013-08-29,41.75971167,-87.71088333,35
12456,2013-08-29,41.759695,-87.71174667,35
12457,2013-08-29,41.75958667,-87.71223,35
12458,2013-08-29,41.75905667,-87.71221167,35
12459,2013-08-29,41.75881167,-87.71180667,35
12460,2013-08-29,41.75882333,-87.71098167,35
12461,2013-08-29,41.75884,-87.71010333,35
12462,2013-08-29,41.75885,-87.709215,35
12463,2013-08-29,41.758865,-87.70831,35
12464,2013-08-29,41.75889667,-87.70759833,35
12465,2013-08-29,41.75951333,-87.70752,35
12466,2013-08-29,41.78210833,-87.741315,35
12467,2013-08-29,41.78184167,-87.74121167,35
12468,2013-08-29,41.78153167,-87.74121333,35
12469,2013-08-29,41.78121167,-87.74121667,35
12470,2013-08-29,41.78088833,-87.741215,35
12471,2013-08-29,41.780545,-87.74119667,35
12472,2013-08-29,41.780265,-87.74118667,35
12473,2013-08-29,41.779915,-87.74114167,35
12474,2013-08-29,41.77959167,-87.741125,35
12475,2013-08-29,41.77929667,-87.74111167,35
12476,2013-08-29,41.77900167,-87.741105,35
12477,2013-08-29,41.778285,-87.741075,35
12478,2013-08-29,41.77791333,-87.74104833,35
12479,2013-08-29,41.77751167,-87.74103667,35
12480,2013-08-29,41.77709,-87.74102833,35
12481,2013-08-29,41.77676,-87.74107667,35
12482,2013-08-29,41.77636167,-87.74101667,35
12483,2013-08-29,41.775885,-87.74101333,35
12484,2013-08-29,41.77543667,-87.74099333,35
12485,2013-08-29,41.77508833,-87.741005,35
12486,2013-08-29,41.774645,-87.74099167,35
12487,2013-08-29,41.77412833,-87.74095,35
12488,2013-08-29,41.77364333,-87.74094000000002,35
12489,2013-08-29,41.77323667,-87.74093667,35
12490,2013-08-29,41.77246167,-87.74091833,35
12491,2013-08-29,41.77200333,-87.74090167,35
12492,2013-08-29,41.77154333,-87.74089167,35
12493,2013-08-29,41.77135667,-87.740475,35
12494,2013-08-29,41.77136,-87.73986667,35
12495,2013-08-29,41.771505,-87.739705,35
12496,2013-08-29,41.771995,-87.73971333,35
12497,2013-08-29,41.772355,-87.73971999999998,35
12498,2013-08-29,41.77269167,-87.73972167,35
12499,2013-08-29,41.77306667,-87.739725,35
12500,2013-08-29,41.77350833,-87.73973333,35
12501,2013-08-29,41.77385,-87.739745,35
12502,2013-08-29,41.77415667,-87.73975,35
12503,2013-08-29,41.77457,-87.73975667,35
12504,2013-08-29,41.77492333,-87.739765,35
12505,2013-08-29,41.77536167,-87.73979,35
12506,2013-08-29,41.77591167,-87.73981167,35
12507,2013-08-29,41.776385,-87.73982833,35
12508,2013-08-29,41.77684167,-87.739855,35
12509,2013-08-29,41.77732333,-87.73985833,35
12510,2013-08-29,41.77786833,-87.73987667,35
12511,2013-08-29,41.77821333,-87.73988667,35
12512,2013-08-29,41.77852667,-87.73990667,35
12513,2013-08-29,41.77902833,-87.73991333,35
12514,2013-08-29,41.77952,-87.73993167,35
12515,2013-08-29,41.779975,-87.73994333,35
12516,2013-08-29,41.78044833,-87.73995167,35
12517,2013-08-29,41.78098833,-87.73997,35
12518,2013-08-29,41.78148333,-87.73998667,35
12519,2013-08-29,41.781875,-87.74001167,35
12520,2013-08-29,41.78232,-87.74003,35
12521,2013-08-29,41.78284167,-87.74005,35
12522,2013-08-29,41.78340833,-87.74008,35
12523,2013-08-29,41.78378667,-87.74005833,35
12524,2013-08-29,41.783835,-87.73944,35
12525,2013-08-29,41.78386333,-87.73899,35
12526,2013-08-29,41.78349,-87.73887833,35
12527,2013-08-29,41.78301333,-87.73887667,35
12528,2013-08-29,41.78256833,-87.73889167,35
12529,2013-08-29,41.78222333,-87.738905,35
12530,2013-08-29,41.78164167,-87.73885167,35
12531,2013-08-29,41.78122667,-87.73882667,35
12532,2013-08-29,41.78078333,-87.73881167,35
12533,2013-08-29,41.78042833,-87.73879333,35
12534,2013-08-29,41.78005167,-87.73876,35
12535,2013-08-29,41.77968,-87.73874833,35
12536,2013-08-29,41.77926667,-87.73872667,35
12537,2013-08-29,41.77888,-87.73872,35
12538,2013-08-29,41.77865667,-87.73871,35
12539,2013-08-29,41.77817167,-87.73868833,35
12540,2013-08-29,41.77767833,-87.73866333,35
12541,2013-08-29,41.777155,-87.73864499999998,35
12542,2013-08-29,41.77682,-87.73867833,35
12543,2013-08-29,41.776425,-87.73860667,35
12544,2013-08-29,41.77597833,-87.73857167,35
12545,2013-08-29,41.77547833,-87.73855999999998,35
12546,2013-08-29,41.77508,-87.73853333,35
12547,2013-08-29,41.774605,-87.73850667,35
12548,2013-08-29,41.774125,-87.73849833,35
12549,2013-08-29,41.77368833,-87.73846667,35
12550,2013-08-29,41.77331667,-87.73847333,35
12551,2013-08-29,41.77277333,-87.73846833,35
12552,2013-08-29,41.77244333,-87.73848167,35
12553,2013-08-29,41.77202667,-87.73847667,35
12554,2013-08-29,41.771645,-87.73844833,35
12555,2013-08-29,41.77137667,-87.73778667,35
12556,2013-08-29,41.77138,-87.73716999999998,35
12557,2013-08-29,41.77136333,-87.73628833,35
12558,2013-08-29,41.77110333,-87.73602,35
12559,2013-08-29,41.77062167,-87.736,35
12560,2013-08-29,41.77011167,-87.73597,35
12561,2013-08-29,41.76963833,-87.73598167,35
12562,2013-08-29,41.76952,-87.7356,35
12563,2013-08-29,41.76913833,-87.73537333,35
12564,2013-08-29,41.768895,-87.73518667,35
12565,2013-08-29,41.76879167,-87.73485667,35
12566,2013-08-29,41.76916167,-87.73479667,35
12567,2013-08-29,41.76957833,-87.73479167,35
12568,2013-08-29,41.770005,-87.73480667,35
12569,2013-08-29,41.77036333,-87.73480500000002,35
12570,2013-08-29,41.7707,-87.73481,35
12571,2013-08-29,41.77104333,-87.73481333,35
12572,2013-08-29,41.77166333,-87.73484833,35
12573,2013-08-29,41.77209333,-87.73485167,35
12574,2013-08-29,41.77240167,-87.73484499999998,35
12575,2013-08-29,41.77267833,-87.73484833,35
12576,2013-08-29,41.77301,-87.73485667,35
12577,2013-08-29,41.77343167,-87.73489167,35
12578,2013-08-29,41.77379000000001,-87.73490833,35
12579,2013-08-29,41.77417333,-87.73490667,35
12580,2013-08-29,41.77456333,-87.734925,35
12581,2013-08-29,41.77492333,-87.73490833,35
12582,2013-08-29,41.77535667,-87.73490833,35
12583,2013-08-29,41.77581667,-87.73492167,35
12584,2013-08-29,41.77623667,-87.73493333,35
12585,2013-08-29,41.77659167,-87.73493,35
12586,2013-08-29,41.77698667,-87.73494333,35
12587,2013-08-29,41.77728667,-87.734945,35
12588,2013-08-29,41.77762667,-87.73495833,35
12589,2013-08-29,41.77797167,-87.73497167,35
12590,2013-08-29,41.77830167,-87.734995,35
12591,2013-08-29,41.77877667,-87.73501,35
12592,2013-08-29,41.77908333,-87.73502667,35
12593,2013-08-29,41.77949333,-87.735045,35
12594,2013-08-29,41.77984667,-87.73506,35
12595,2013-08-29,41.78015333,-87.73506833,35
12596,2013-08-29,41.78054833,-87.73507167,35
12597,2013-08-29,41.78092667,-87.73507667,35
12598,2013-08-29,41.78134333,-87.73509167,35
12599,2013-08-29,41.78173167,-87.73509667,35
12600,2013-08-29,41.78207833,-87.735105,35
12601,2013-08-29,41.78240167,-87.73513667,35
12602,2013-08-29,41.78299833,-87.73515833,35
12603,2013-08-29,41.78329333,-87.73513833,35
12604,2013-08-29,41.78394,-87.73517333,35
12605,2013-08-29,41.78432167,-87.73520167,35
12606,2013-08-29,41.78471667,-87.73521,35
12607,2013-08-29,41.78510667,-87.73520833,35
12608,2013-08-29,41.78554667,-87.73486833,35
12609,2013-08-29,41.78557167,-87.73422,35
12610,2013-08-29,41.78528167,-87.73399167,35
12611,2013-08-29,41.78487167,-87.733985,35
12612,2013-08-29,41.78439333,-87.73396667,35
12613,2013-08-29,41.78403833,-87.73395833,35
12614,2013-08-29,41.78373167,-87.73394499999998,35
12615,2013-08-29,41.78331,-87.73393667,35
12616,2013-08-29,41.78292167,-87.73393167,35
12617,2013-08-29,41.78252667,-87.73391667,35
12618,2013-08-29,41.78220333,-87.73390500000002,35
12619,2013-08-29,41.7818,-87.73388833,35
12620,2013-08-29,41.78139,-87.73387833,35
12621,2013-08-29,41.78094333,-87.73385999999998,35
12622,2013-08-29,41.78059333,-87.73384,35
12623,2013-08-29,41.78014833,-87.73382667,35
12624,2013-08-29,41.77978833,-87.73380833,35
12625,2013-08-29,41.77942667,-87.733805,35
12626,2013-08-29,41.77903,-87.73379167,35
12627,2013-08-29,41.77877167,-87.73378333,35
12628,2013-08-29,41.77839333,-87.733765,35
12629,2013-08-29,41.77814,-87.73376,35
12630,2013-08-29,41.77777333,-87.73374167,35
12631,2013-08-29,41.77731833,-87.73372333,35
12632,2013-08-29,41.776865,-87.73371833,35
12633,2013-08-29,41.77633,-87.73370833,35
12634,2013-08-29,41.77579,-87.73368,35
12635,2013-08-29,41.77530333,-87.73366999999998,35
12636,2013-08-29,41.77486167,-87.73363833,35
12637,2013-08-29,41.77431333,-87.73363833,35
12638,2013-08-29,41.773715,-87.73363833,35
12639,2013-08-29,41.77332167,-87.73363333,35
12640,2013-08-29,41.77287333,-87.73360167,35
12641,2013-08-29,41.77246167,-87.73360167,35
12642,2013-08-29,41.77193833,-87.73358833,35
12643,2013-08-29,41.771595,-87.73358833,35
12644,2013-08-29,41.77130333,-87.73357667,35
12645,2013-08-29,41.77088167,-87.733565,35
12646,2013-08-29,41.77041333,-87.73355667,35
12647,2013-08-29,41.7699,-87.73355333,35
12648,2013-08-29,41.76957833,-87.73357667,35
12649,2013-08-29,41.76910167,-87.733535,35
12650,2013-08-29,41.768675,-87.733525,35
12651,2013-08-29,41.76818,-87.73343167,35
12652,2013-08-29,41.76800667,-87.73309667,35
12653,2013-08-29,41.76787333,-87.73276667,35
12654,2013-08-29,41.76785833,-87.732355,35
12655,2013-08-29,41.76822667,-87.73231333,35
12656,2013-08-29,41.76878333,-87.73231833,35
12657,2013-08-29,41.76922333,-87.73232167,35
12658,2013-08-29,41.76957833,-87.73231667,35
12659,2013-08-29,41.77009167,-87.73232833,35
12660,2013-08-29,41.77062667,-87.73233167,35
12661,2013-08-29,41.77111167,-87.73234000000002,35
12662,2013-08-29,41.77172667,-87.732355,35
12663,2013-08-29,41.77223833,-87.73236167,35
12664,2013-08-29,41.77277833,-87.73236999999997,35
12665,2013-08-29,41.77324,-87.73237667,35
12666,2013-08-29,41.77378,-87.73237833,35
12667,2013-08-29,41.774335,-87.73238333,35
12668,2013-08-29,41.77474333,-87.73237667,35
12669,2013-08-29,41.77531,-87.73239333,35
12670,2013-08-29,41.77588833,-87.7324,35
12671,2013-08-29,41.77636833,-87.73240833,35
12672,2013-08-29,41.776845,-87.73244333,35
12673,2013-08-29,41.77744167,-87.732465,35
12674,2013-08-29,41.77811,-87.73248000000002,35
12675,2013-08-29,41.77884167,-87.73130333,35
12676,2013-08-29,41.77891500000001,-87.73161,35
12677,2013-08-29,41.77892167,-87.73226167,35
12678,2013-08-29,41.77910167,-87.73248833,35
12679,2013-08-29,41.77967,-87.7325,35
12680,2013-08-29,41.78020333,-87.732505,35
12681,2013-08-29,41.78078667,-87.73253000000003,35
12682,2013-08-29,41.78145167,-87.73257167,35
12683,2013-08-29,41.78202667,-87.73258833,35
12684,2013-08-29,41.78269833,-87.7326,35
12685,2013-08-29,41.78331667,-87.73261333,35
12686,2013-08-29,41.783825,-87.732615,35
12687,2013-08-29,41.78438333,-87.732615,35
12688,2013-08-29,41.78499333,-87.73264833,35
12689,2013-08-29,41.78549333,-87.73265333,35
12690,2013-08-29,41.78564167,-87.73209,35
12691,2013-08-29,41.78567167,-87.731375,35
12692,2013-08-29,41.785695,-87.73059,35
12693,2013-08-29,41.78548333,-87.7303,35
12694,2013-08-29,41.78498833,-87.730295,35
12695,2013-08-29,41.78445667,-87.73027667,35
12696,2013-08-29,41.78402167,-87.73023167,35
12697,2013-08-29,41.78341,-87.73021333,35
12698,2013-08-29,41.78289833,-87.73019167,35
12699,2013-08-29,41.782355,-87.73018833,35
12700,2013-08-29,41.7818,-87.73017,35
12701,2013-08-29,41.78122667,-87.73014167,35
12702,2013-08-29,41.78069333,-87.73013833,35
12703,2013-08-29,41.780255,-87.730135,35
12704,2013-08-29,41.779665,-87.73010167,35
12705,2013-08-29,41.77910167,-87.73009167,35
12706,2013-08-29,41.77855167,-87.73007167,35
12707,2013-08-29,41.778165,-87.73007167,35
12708,2013-08-29,41.777735,-87.73005,35
12709,2013-08-29,41.77734167,-87.73005500000002,35
12710,2013-08-29,41.77701333,-87.73004667,35
12711,2013-08-29,41.77663,-87.73005500000002,35
12712,2013-08-29,41.77637333,-87.73005333,35
12713,2013-08-29,41.77601667,-87.73004667,35
12714,2013-08-29,41.775705,-87.73003,35
12715,2013-08-29,41.77533667,-87.73003333,35
12716,2013-08-29,41.77492667,-87.73004333,35
12717,2013-08-29,41.77455,-87.73001833,35
12718,2013-08-29,41.77415667,-87.73001167,35
12719,2013-08-29,41.77367333,-87.72999833,35
12720,2013-08-29,41.77312667,-87.72998333,35
12721,2013-08-29,41.77272,-87.72996667,35
12722,2013-08-29,41.772325,-87.72993833,35
12723,2013-08-29,41.77186833,-87.729925,35
12724,2013-08-29,41.77151,-87.72989667,35
12725,2013-08-29,41.77095833,-87.7299,35
12726,2013-08-29,41.77039,-87.72988667,35
12727,2013-08-29,41.76984833,-87.729875,35
12728,2013-08-29,41.76929333,-87.72985167,35
12729,2013-08-29,41.76892833,-87.72985667,35
12730,2013-08-29,41.76853333,-87.72984833,35
12731,2013-08-29,41.76801,-87.729835,35
12732,2013-08-29,41.76784667,-87.72916667,35
12733,2013-08-29,41.76805,-87.72863167,35
12734,2013-08-29,41.76857167,-87.72864,35
12735,2013-08-29,41.76912,-87.72864833,35
12736,2013-08-29,41.76956667,-87.72865333,35
12737,2013-08-29,41.77013833,-87.728675,35
12738,2013-08-29,41.77061667,-87.72871333,35
12739,2013-08-29,41.77102667,-87.728725,35
12740,2013-08-29,41.77122333,-87.72862833,35
12741,2013-08-29,41.77123333,-87.72772167,35
12742,2013-08-29,41.77097667,-87.72748,35
12743,2013-08-29,41.77045,-87.72746833,35
12744,2013-08-29,41.769895,-87.72744833,35
12745,2013-08-29,41.769495,-87.72748,35
