,Test Date,Species,Trap,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,Station,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,Depth,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Year,Month,Day,DaylightDuration,midpt_Lat,midpt_Lon,Spray Date
2901,2007-09-04,CULEX PIPIENS/RESTUANS,T062,"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188000000002,8,19,0,2,90,67,79,8,59,67,0,14,2007-09-04 05:20:00,2007-09-04 18:22:00,,0,0.0,0.0,29.34,29.99,2.2,24,5.0,2007,9,4,0 days 13:02:00.000000000,41.798583341594615,-87.68103604746935,2013-07-17
2902,2007-09-04,CULEX PIPIENS,T062,"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188000000002,8,16,0,2,90,67,79,8,59,67,0,14,2007-09-04 05:20:00,2007-09-04 18:22:00,,0,0.0,0.0,29.34,29.99,2.2,24,5.0,2007,9,4,0 days 13:02:00.000000000,41.798583341594615,-87.68103604746935,2013-07-17
2903,2007-09-04,CULEX PIPIENS/RESTUANS,T065,"5200  W 63RD ST, Chicago, IL",41.778296999999995,-87.752411,9,10,0,2,90,67,79,8,59,67,0,14,2007-09-04 05:20:00,2007-09-04 18:22:00,,0,0.0,0.0,29.34,29.99,2.2,24,5.0,2007,9,4,0 days 13:02:00.000000000,41.798583341594615,-87.68103604746935,2013-07-17
2904,2007-09-04,CULEX RESTUANS,T065,"5200  W 63RD ST, Chicago, IL",41.778296999999995,-87.752411,9,1,0,2,90,67,79,8,59,67,0,14,2007-09-04 05:20:00,2007-09-04 18:22:00,,0,0.0,0.0,29.34,29.99,2.2,24,5.0,2007,9,4,0 days 13:02:00.000000000,41.798583341594615,-87.68103604746935,2013-07-17
2905,2007-09-04,CULEX PIPIENS,T065,"5200  W 63RD ST, Chicago, IL",41.778296999999995,-87.752411,9,14,0,2,90,67,79,8,59,67,0,14,2007-09-04 05:20:00,2007-09-04 18:22:00,,0,0.0,0.0,29.34,29.99,2.2,24,5.0,2007,9,4,0 days 13:02:00.000000000,41.798583341594615,-87.68103604746935,2013-07-17
2906,2007-09-04,CULEX SALINARIUS,T065,"5200  W 63RD ST, Chicago, IL",41.778296999999995,-87.752411,9,2,0,2,90,67,79,8,59,67,0,14,2007-09-04 05:20:00,2007-09-04 18:22:00,,0,0.0,0.0,29.34,29.99,2.2,24,5.0,2007,9,4,0 days 13:02:00.000000000,41.798583341594615,-87.68103604746935,2013-07-17
2907,2007-09-04,CULEX PIPIENS/RESTUANS,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,1,0,2,90,67,79,8,59,67,0,14,2007-09-04 05:20:00,2007-09-04 18:22:00,,0,0.0,0.0,29.34,29.99,2.2,24,5.0,2007,9,4,0 days 13:02:00.000000000,41.798583341594615,-87.68103604746935,2013-07-17
2908,2007-09-04,CULEX PIPIENS,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,3,0,2,90,67,79,8,59,67,0,14,2007-09-04 05:20:00,2007-09-04 18:22:00,,0,0.0,0.0,29.34,29.99,2.2,24,5.0,2007,9,4,0 days 13:02:00.000000000,41.798583341594615,-87.68103604746935,2013-07-17
2909,2007-09-04,CULEX PIPIENS/RESTUANS,T067,"7300  S CICERO AVE, Chicago, IL",41.759346,-87.745602,9,1,0,2,90,67,79,8,59,67,0,14,2007-09-04 05:20:00,2007-09-04 18:22:00,,0,0.0,0.0,29.34,29.99,2.2,24,5.0,2007,9,4,0 days 13:02:00.000000000,41.798583341594615,-87.68103604746935,2013-07-17
2910,2007-09-04,CULEX PIPIENS,T067,"7300  S CICERO AVE, Chicago, IL",41.759346,-87.745602,9,7,0,2,90,67,79,8,59,67,0,14,2007-09-04 05:20:00,2007-09-04 18:22:00,,0,0.0,0.0,29.34,29.99,2.2,24,5.0,2007,9,4,0 days 13:02:00.000000000,41.798583341594615,-87.68103604746935,2013-07-17
2911,2007-09-04,CULEX PIPIENS/RESTUANS,T069,"2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,8,2,0,2,90,67,79,8,59,67,0,14,2007-09-04 05:20:00,2007-09-04 18:22:00,,0,0.0,0.0,29.34,29.99,2.2,24,5.0,2007,9,4,0 days 13:02:00.000000000,41.798583341594615,-87.68103604746935,2013-07-17
2912,2007-09-04,CULEX PIPIENS,T069,"2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,8,3,0,2,90,67,79,8,59,67,0,14,2007-09-04 05:20:00,2007-09-04 18:22:00,,0,0.0,0.0,29.34,29.99,2.2,24,5.0,2007,9,4,0 days 13:02:00.000000000,41.798583341594615,-87.68103604746935,2013-07-17
2913,2007-09-04,CULEX PIPIENS,T070,"5200  S NORDICA, Chicago, IL",41.797616,-87.797894,8,1,0,2,90,67,79,8,59,67,0,14,2007-09-04 05:20:00,2007-09-04 18:22:00,,0,0.0,0.0,29.34,29.99,2.2,24,5.0,2007,9,4,0 days 13:02:00.000000000,41.798583341594615,-87.68103604746935,2013-07-17
2914,2007-09-04,CULEX PIPIENS,T071,"6100  S MELVINA AVE, Chicago, IL",41.781416,-87.77653199999996,8,3,0,2,90,67,79,8,59,67,0,14,2007-09-04 05:20:00,2007-09-04 18:22:00,,0,0.0,0.0,29.34,29.99,2.2,24,5.0,2007,9,4,0 days 13:02:00.000000000,41.798583341594615,-87.68103604746935,2013-07-17
2915,2007-09-04,CULEX PIPIENS/RESTUANS,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,2,1,2,90,67,79,8,59,67,0,14,2007-09-04 05:20:00,2007-09-04 18:22:00,,0,0.0,0.0,29.34,29.99,2.2,24,5.0,2007,9,4,0 days 13:02:00.000000000,41.86012943854224,-87.7032633759398,2013-08-29
2916,2007-09-04,CULEX PIPIENS,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,1,0,2,90,67,79,8,59,67,0,14,2007-09-04 05:20:00,2007-09-04 18:22:00,,0,0.0,0.0,29.34,29.99,2.2,24,5.0,2007,9,4,0 days 13:02:00.000000000,41.86012943854224,-87.7032633759398,2013-08-29
2917,2007-09-04,CULEX PIPIENS/RESTUANS,T027,"5800  N PULASKI RD, Chicago, IL",41.98480900000001,-87.728492,8,2,0,1,89,63,76,8,60,66,0,11,2007-09-04 05:20:00,2007-09-04 18:22:00,,0,0.0,0.0,29.28,30.0,2.8,22,4.3,2007,9,4,0 days 13:02:00.000000000,41.95453488101255,-87.72287906332113,2013-07-25
2918,2007-09-05,CULEX PIPIENS/RESTUANS,T086,"2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,8,1,0,2,91,72,82,11,62,69,0,17,2007-09-05 05:21:00,2007-09-05 18:21:00,,0,0.0,0.0,29.31,29.94,6.4,19,6.7,2007,9,5,0 days 13:00:00.000000000,41.798583341594615,-87.68103604746935,2013-07-17
2919,2007-09-05,CULEX PIPIENS/RESTUANS,T086,"2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,8,1,0,2,91,72,82,11,62,69,0,17,2007-09-05 05:21:00,2007-09-05 18:21:00,,0,0.0,0.0,29.31,29.94,6.4,19,6.7,2007,9,5,0 days 13:00:00.000000000,41.798583341594615,-87.68103604746935,2013-07-17
2920,2007-09-05,CULEX PIPIENS,T086,"2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,8,13,1,2,91,72,82,11,62,69,0,17,2007-09-05 05:21:00,2007-09-05 18:21:00,,0,0.0,0.0,29.31,29.94,6.4,19,6.7,2007,9,5,0 days 13:00:00.000000000,41.798583341594615,-87.68103604746935,2013-07-17
2921,2007-09-05,CULEX PIPIENS/RESTUANS,T091,"1100  S PEORIA ST, Chicago, IL",41.862292,-87.64886,8,7,1,2,91,72,82,11,62,69,0,17,2007-09-05 05:21:00,2007-09-05 18:21:00,,0,0.0,0.0,29.31,29.94,6.4,19,6.7,2007,9,5,0 days 13:00:00.000000000,41.86012943854224,-87.7032633759398,2013-08-29
2922,2007-09-05,CULEX PIPIENS,T091,"1100  S PEORIA ST, Chicago, IL",41.862292,-87.64886,8,1,0,2,91,72,82,11,62,69,0,17,2007-09-05 05:21:00,2007-09-05 18:21:00,,0,0.0,0.0,29.31,29.94,6.4,19,6.7,2007,9,5,0 days 13:00:00.000000000,41.86012943854224,-87.7032633759398,2013-08-29
2923,2007-09-05,CULEX PIPIENS,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,1,0,2,91,72,82,11,62,69,0,17,2007-09-05 05:21:00,2007-09-05 18:21:00,,0,0.0,0.0,29.31,29.94,6.4,19,6.7,2007,9,5,0 days 13:00:00.000000000,41.798583341594615,-87.68103604746935,2013-07-17
2924,2007-09-05,CULEX PIPIENS/RESTUANS,T096,"2200  W 89TH ST, Chicago, IL",41.731922,-87.677512,8,13,1,2,91,72,82,11,62,69,0,17,2007-09-05 05:21:00,2007-09-05 18:21:00,,0,0.0,0.0,29.31,29.94,6.4,19,6.7,2007,9,5,0 days 13:00:00.000000000,41.798583341594615,-87.68103604746935,2013-07-17
2925,2007-09-05,CULEX PIPIENS,T096,"2200  W 89TH ST, Chicago, IL",41.731922,-87.677512,8,38,0,2,91,72,82,11,62,69,0,17,2007-09-05 05:21:00,2007-09-05 18:21:00,,0,0.0,0.0,29.31,29.94,6.4,19,6.7,2007,9,5,0 days 13:00:00.000000000,41.798583341594615,-87.68103604746935,2013-07-17
2926,2007-09-05,CULEX PIPIENS/RESTUANS,T089,"1000  S VINCENNES, Chicago, IL",41.723195000000004,-87.64997,5,2,0,2,91,72,82,11,62,69,0,17,2007-09-05 05:21:00,2007-09-05 18:21:00,,0,0.0,0.0,29.31,29.94,6.4,19,6.7,2007,9,5,0 days 13:00:00.000000000,41.798583341594615,-87.68103604746935,2013-07-17
2927,2007-09-05,CULEX PIPIENS,T089,"1000  S VINCENNES, Chicago, IL",41.723195000000004,-87.64997,5,1,0,2,91,72,82,11,62,69,0,17,2007-09-05 05:21:00,2007-09-05 18:21:00,,0,0.0,0.0,29.31,29.94,6.4,19,6.7,2007,9,5,0 days 13:00:00.000000000,41.798583341594615,-87.68103604746935,2013-07-17
2928,2007-09-05,CULEX PIPIENS/RESTUANS,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,10,0,2,91,72,82,11,62,69,0,17,2007-09-05 05:21:00,2007-09-05 18:21:00,,0,0.0,0.0,29.31,29.94,6.4,19,6.7,2007,9,5,0 days 13:00:00.000000000,41.86012943854224,-87.7032633759398,2013-08-29
2929,2007-09-05,CULEX PIPIENS/RESTUANS,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999998,8,1,0,2,91,72,82,11,62,69,0,17,2007-09-05 05:21:00,2007-09-05 18:21:00,,0,0.0,0.0,29.31,29.94,6.4,19,6.7,2007,9,5,0 days 13:00:00.000000000,41.798583341594615,-87.68103604746935,2013-07-17
2930,2007-09-05,CULEX PIPIENS,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999998,8,38,1,2,91,72,82,11,62,69,0,17,2007-09-05 05:21:00,2007-09-05 18:21:00,,0,0.0,0.0,29.31,29.94,6.4,19,6.7,2007,9,5,0 days 13:00:00.000000000,41.798583341594615,-87.68103604746935,2013-07-17
2931,2007-09-05,CULEX PIPIENS/RESTUANS,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,5,0,2,91,72,82,11,62,69,0,17,2007-09-05 05:21:00,2007-09-05 18:21:00,,0,0.0,0.0,29.31,29.94,6.4,19,6.7,2007,9,5,0 days 13:00:00.000000000,41.798583341594615,-87.68103604746935,2013-07-17
2932,2007-09-05,CULEX PIPIENS,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,2,0,2,91,72,82,11,62,69,0,17,2007-09-05 05:21:00,2007-09-05 18:21:00,,0,0.0,0.0,29.31,29.94,6.4,19,6.7,2007,9,5,0 days 13:00:00.000000000,41.798583341594615,-87.68103604746935,2013-07-17
2933,2007-09-05,CULEX PIPIENS,T162,"9300  S DR MARTIN LUTHER KING JR DR, Chicago, IL",41.725516999999996,-87.61425799999998,8,1,0,2,91,72,82,11,62,69,0,17,2007-09-05 05:21:00,2007-09-05 18:21:00,,0,0.0,0.0,29.31,29.94,6.4,19,6.7,2007,9,5,0 days 13:00:00.000000000,41.798583341594615,-87.68103604746935,2013-07-17
2934,2007-09-05,CULEX PIPIENS/RESTUANS,T085,"1000  W 95TH ST, Chicago, IL",41.721474,-87.648064,8,2,0,2,91,72,82,11,62,69,0,17,2007-09-05 05:21:00,2007-09-05 18:21:00,,0,0.0,0.0,29.31,29.94,6.4,19,6.7,2007,9,5,0 days 13:00:00.000000000,41.798583341594615,-87.68103604746935,2013-07-17
2935,2007-09-05,CULEX PIPIENS,T085,"1000  W 95TH ST, Chicago, IL",41.721474,-87.648064,8,4,1,2,91,72,82,11,62,69,0,17,2007-09-05 05:21:00,2007-09-05 18:21:00,,0,0.0,0.0,29.31,29.94,6.4,19,6.7,2007,9,5,0 days 13:00:00.000000000,41.798583341594615,-87.68103604746935,2013-07-17
2936,2007-09-05,CULEX PIPIENS/RESTUANS,T088,"1000  S CALIFORNIA AVE, Chicago, IL",41.869107,-87.69629300000004,9,3,0,2,91,72,82,11,62,69,0,17,2007-09-05 05:21:00,2007-09-05 18:21:00,,0,0.0,0.0,29.31,29.94,6.4,19,6.7,2007,9,5,0 days 13:00:00.000000000,41.86012943854224,-87.7032633759398,2013-08-29
2937,2007-09-05,CULEX PIPIENS,T088,"1000  S CALIFORNIA AVE, Chicago, IL",41.869107,-87.69629300000004,9,14,0,2,91,72,82,11,62,69,0,17,2007-09-05 05:21:00,2007-09-05 18:21:00,,0,0.0,0.0,29.31,29.94,6.4,19,6.7,2007,9,5,0 days 13:00:00.000000000,41.86012943854224,-87.7032633759398,2013-08-29
2938,2007-09-05,CULEX PIPIENS,T161,"9600  S HOYNE AVE, Chicago, IL",41.719059,-87.675088,9,1,0,2,91,72,82,11,62,69,0,17,2007-09-05 05:21:00,2007-09-05 18:21:00,,0,0.0,0.0,29.31,29.94,6.4,19,6.7,2007,9,5,0 days 13:00:00.000000000,41.798583341594615,-87.68103604746935,2013-07-17
2939,2007-09-05,CULEX PIPIENS,T084,"2000  E 111TH ST, Chicago, IL",41.692555,-87.598865,8,2,0,2,91,72,82,11,62,69,0,17,2007-09-05 05:21:00,2007-09-05 18:21:00,,0,0.0,0.0,29.31,29.94,6.4,19,6.7,2007,9,5,0 days 13:00:00.000000000,41.798583341594615,-87.68103604746935,2013-07-17
2940,2007-09-05,CULEX PIPIENS,T160,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.68826700000002,8,5,0,2,91,72,82,11,62,69,0,17,2007-09-05 05:21:00,2007-09-05 18:21:00,,0,0.0,0.0,29.31,29.94,6.4,19,6.7,2007,9,5,0 days 13:00:00.000000000,41.931466768022375,-87.69703534262085,2013-08-08
2941,2007-09-05,CULEX PIPIENS/RESTUANS,T071,"6100  S MELVINA AVE, Chicago, IL",41.781416,-87.77653199999996,8,1,0,2,91,72,82,11,62,69,0,17,2007-09-05 05:21:00,2007-09-05 18:21:00,,0,0.0,0.0,29.31,29.94,6.4,19,6.7,2007,9,5,0 days 13:00:00.000000000,41.798583341594615,-87.68103604746935,2013-07-17
2942,2007-09-05,CULEX PIPIENS/RESTUANS,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,5,0,2,91,72,82,11,62,69,0,17,2007-09-05 05:21:00,2007-09-05 18:21:00,,0,0.0,0.0,29.31,29.94,6.4,19,6.7,2007,9,5,0 days 13:00:00.000000000,41.814065600294775,-87.66596380649031,2013-08-22
2943,2007-09-05,CULEX PIPIENS,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,4,0,2,91,72,82,11,62,69,0,17,2007-09-05 05:21:00,2007-09-05 18:21:00,,0,0.0,0.0,29.31,29.94,6.4,19,6.7,2007,9,5,0 days 13:00:00.000000000,41.814065600294775,-87.66596380649031,2013-08-22
2944,2007-09-05,CULEX PIPIENS,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.66634300000004,9,3,1,2,91,72,82,11,62,69,0,17,2007-09-05 05:21:00,2007-09-05 18:21:00,,0,0.0,0.0,29.31,29.94,6.4,19,6.7,2007,9,5,0 days 13:00:00.000000000,41.814065600294775,-87.66596380649031,2013-08-22
2945,2007-09-05,CULEX PIPIENS,T075,"4700  S CORNELL AVE, Chicago, IL",41.799282,-87.585487,8,1,0,2,91,72,82,11,62,69,0,17,2007-09-05 05:21:00,2007-09-05 18:21:00,,0,0.0,0.0,29.31,29.94,6.4,19,6.7,2007,9,5,0 days 13:00:00.000000000,41.814065600294775,-87.66596380649031,2013-08-22
2946,2007-09-05,CULEX PIPIENS/RESTUANS,T077,"6400  S STONY ISLAND AVE, Chicago, IL",41.778748,-87.586427,8,1,0,2,91,72,82,11,62,69,0,17,2007-09-05 05:21:00,2007-09-05 18:21:00,,0,0.0,0.0,29.31,29.94,6.4,19,6.7,2007,9,5,0 days 13:00:00.000000000,41.814065600294775,-87.66596380649031,2013-08-22
2947,2007-09-05,CULEX PIPIENS,T077,"6400  S STONY ISLAND AVE, Chicago, IL",41.778748,-87.586427,8,1,0,2,91,72,82,11,62,69,0,17,2007-09-05 05:21:00,2007-09-05 18:21:00,,0,0.0,0.0,29.31,29.94,6.4,19,6.7,2007,9,5,0 days 13:00:00.000000000,41.814065600294775,-87.66596380649031,2013-08-22
2948,2007-09-05,CULEX PIPIENS/RESTUANS,T079,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,3,0,2,91,72,82,11,62,69,0,17,2007-09-05 05:21:00,2007-09-05 18:21:00,,0,0.0,0.0,29.31,29.94,6.4,19,6.7,2007,9,5,0 days 13:00:00.000000000,41.814065600294775,-87.66596380649031,2013-08-22
2949,2007-09-05,CULEX PIPIENS,T079,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,4,0,2,91,72,82,11,62,69,0,17,2007-09-05 05:21:00,2007-09-05 18:21:00,,0,0.0,0.0,29.31,29.94,6.4,19,6.7,2007,9,5,0 days 13:00:00.000000000,41.814065600294775,-87.66596380649031,2013-08-22
2950,2007-09-05,CULEX TERRITANS,T079,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,1,0,2,91,72,82,11,62,69,0,17,2007-09-05 05:21:00,2007-09-05 18:21:00,,0,0.0,0.0,29.31,29.94,6.4,19,6.7,2007,9,5,0 days 13:00:00.000000000,41.814065600294775,-87.66596380649031,2013-08-22
2951,2007-09-05,CULEX PIPIENS/RESTUANS,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,2,0,2,91,72,82,11,62,69,0,17,2007-09-05 05:21:00,2007-09-05 18:21:00,,0,0.0,0.0,29.31,29.94,6.4,19,6.7,2007,9,5,0 days 13:00:00.000000000,41.798583341594615,-87.68103604746935,2013-07-17
2952,2007-09-05,CULEX PIPIENS/RESTUANS,T081,"4000  S DEARBORN ST, Chicago, IL",41.821582,-87.62779599999998,9,2,0,2,91,72,82,11,62,69,0,17,2007-09-05 05:21:00,2007-09-05 18:21:00,,0,0.0,0.0,29.31,29.94,6.4,19,6.7,2007,9,5,0 days 13:00:00.000000000,41.814065600294775,-87.66596380649031,2013-08-22
2953,2007-09-05,CULEX PIPIENS,T082,"5000  S UNION AVE, Chicago, IL",41.803422999999995,-87.642984,8,2,0,2,91,72,82,11,62,69,0,17,2007-09-05 05:21:00,2007-09-05 18:21:00,,0,0.0,0.0,29.31,29.94,6.4,19,6.7,2007,9,5,0 days 13:00:00.000000000,41.814065600294775,-87.66596380649031,2013-08-22
2954,2007-09-05,CULEX PIPIENS,T083,"7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,9,1,0,2,91,72,82,11,62,69,0,17,2007-09-05 05:21:00,2007-09-05 18:21:00,,0,0.0,0.0,29.31,29.94,6.4,19,6.7,2007,9,5,0 days 13:00:00.000000000,41.798583341594615,-87.68103604746935,2013-07-17
2955,2007-09-05,CULEX PIPIENS/RESTUANS,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,7,0,2,91,72,82,11,62,69,0,17,2007-09-05 05:21:00,2007-09-05 18:21:00,,0,0.0,0.0,29.31,29.94,6.4,19,6.7,2007,9,5,0 days 13:00:00.000000000,41.798583341594615,-87.68103604746935,2013-07-17
2956,2007-09-05,CULEX RESTUANS,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,1,0,2,91,72,82,11,62,69,0,17,2007-09-05 05:21:00,2007-09-05 18:21:00,,0,0.0,0.0,29.31,29.94,6.4,19,6.7,2007,9,5,0 days 13:00:00.000000000,41.798583341594615,-87.68103604746935,2013-07-17
2957,2007-09-05,CULEX PIPIENS,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,7,0,2,91,72,82,11,62,69,0,17,2007-09-05 05:21:00,2007-09-05 18:21:00,,0,0.0,0.0,29.31,29.94,6.4,19,6.7,2007,9,5,0 days 13:00:00.000000000,41.798583341594615,-87.68103604746935,2013-07-17
2958,2007-09-05,CULEX PIPIENS/RESTUANS,T155,"6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,9,7,0,2,91,72,82,11,62,69,0,17,2007-09-05 05:21:00,2007-09-05 18:21:00,,0,0.0,0.0,29.31,29.94,6.4,19,6.7,2007,9,5,0 days 13:00:00.000000000,41.798583341594615,-87.68103604746935,2013-07-17
2959,2007-09-05,CULEX PIPIENS,T155,"6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,9,6,0,2,91,72,82,11,62,69,0,17,2007-09-05 05:21:00,2007-09-05 18:21:00,,0,0.0,0.0,29.31,29.94,6.4,19,6.7,2007,9,5,0 days 13:00:00.000000000,41.798583341594615,-87.68103604746935,2013-07-17
2960,2007-09-05,CULEX PIPIENS,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0,2,91,72,82,11,62,69,0,17,2007-09-05 05:21:00,2007-09-05 18:21:00,,0,0.0,0.0,29.31,29.94,6.4,19,6.7,2007,9,5,0 days 13:00:00.000000000,41.798583341594615,-87.68103604746935,2013-07-17
2961,2007-09-05,CULEX PIPIENS,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0,2,91,72,82,11,62,69,0,17,2007-09-05 05:21:00,2007-09-05 18:21:00,,0,0.0,0.0,29.31,29.94,6.4,19,6.7,2007,9,5,0 days 13:00:00.000000000,41.798583341594615,-87.68103604746935,2013-07-17
2962,2007-09-05,CULEX PIPIENS,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0,2,91,72,82,11,62,69,0,17,2007-09-05 05:21:00,2007-09-05 18:21:00,,0,0.0,0.0,29.31,29.94,6.4,19,6.7,2007,9,5,0 days 13:00:00.000000000,41.798583341594615,-87.68103604746935,2013-07-17
2963,2007-09-05,CULEX PIPIENS,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0,2,91,72,82,11,62,69,0,17,2007-09-05 05:21:00,2007-09-05 18:21:00,,0,0.0,0.0,29.31,29.94,6.4,19,6.7,2007,9,5,0 days 13:00:00.000000000,41.798583341594615,-87.68103604746935,2013-07-17
2964,2007-09-05,CULEX PIPIENS,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0,2,91,72,82,11,62,69,0,17,2007-09-05 05:21:00,2007-09-05 18:21:00,,0,0.0,0.0,29.31,29.94,6.4,19,6.7,2007,9,5,0 days 13:00:00.000000000,41.798583341594615,-87.68103604746935,2013-07-17
2965,2007-09-05,CULEX PIPIENS,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0,2,91,72,82,11,62,69,0,17,2007-09-05 05:21:00,2007-09-05 18:21:00,,0,0.0,0.0,29.31,29.94,6.4,19,6.7,2007,9,5,0 days 13:00:00.000000000,41.798583341594615,-87.68103604746935,2013-07-17
2966,2007-09-05,CULEX PIPIENS,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0,2,91,72,82,11,62,69,0,17,2007-09-05 05:21:00,2007-09-05 18:21:00,,0,0.0,0.0,29.31,29.94,6.4,19,6.7,2007,9,5,0 days 13:00:00.000000000,41.798583341594615,-87.68103604746935,2013-07-17
2967,2007-09-05,CULEX PIPIENS,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0,2,91,72,82,11,62,69,0,17,2007-09-05 05:21:00,2007-09-05 18:21:00,,0,0.0,0.0,29.31,29.94,6.4,19,6.7,2007,9,5,0 days 13:00:00.000000000,41.798583341594615,-87.68103604746935,2013-07-17
2968,2007-09-05,CULEX PIPIENS,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0,2,91,72,82,11,62,69,0,17,2007-09-05 05:21:00,2007-09-05 18:21:00,,0,0.0,0.0,29.31,29.94,6.4,19,6.7,2007,9,5,0 days 13:00:00.000000000,41.798583341594615,-87.68103604746935,2013-07-17
2969,2007-09-05,CULEX PIPIENS,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,1,2,91,72,82,11,62,69,0,17,2007-09-05 05:21:00,2007-09-05 18:21:00,,0,0.0,0.0,29.31,29.94,6.4,19,6.7,2007,9,5,0 days 13:00:00.000000000,41.798583341594615,-87.68103604746935,2013-07-17
2970,2007-09-05,CULEX PIPIENS,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,48,0,2,91,72,82,11,62,69,0,17,2007-09-05 05:21:00,2007-09-05 18:21:00,,0,0.0,0.0,29.31,29.94,6.4,19,6.7,2007,9,5,0 days 13:00:00.000000000,41.798583341594615,-87.68103604746935,2013-07-17
2971,2007-09-05,CULEX PIPIENS,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0,2,91,72,82,11,62,69,0,17,2007-09-05 05:21:00,2007-09-05 18:21:00,,0,0.0,0.0,29.31,29.94,6.4,19,6.7,2007,9,5,0 days 13:00:00.000000000,41.798583341594615,-87.68103604746935,2013-07-17
2972,2007-09-05,CULEX PIPIENS,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0,2,91,72,82,11,62,69,0,17,2007-09-05 05:21:00,2007-09-05 18:21:00,,0,0.0,0.0,29.31,29.94,6.4,19,6.7,2007,9,5,0 days 13:00:00.000000000,41.798583341594615,-87.68103604746935,2013-07-17
2973,2007-09-05,CULEX PIPIENS,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0,2,91,72,82,11,62,69,0,17,2007-09-05 05:21:00,2007-09-05 18:21:00,,0,0.0,0.0,29.31,29.94,6.4,19,6.7,2007,9,5,0 days 13:00:00.000000000,41.798583341594615,-87.68103604746935,2013-07-17
2974,2007-09-05,CULEX PIPIENS,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0,2,91,72,82,11,62,69,0,17,2007-09-05 05:21:00,2007-09-05 18:21:00,,0,0.0,0.0,29.31,29.94,6.4,19,6.7,2007,9,5,0 days 13:00:00.000000000,41.798583341594615,-87.68103604746935,2013-07-17
2975,2007-09-05,CULEX PIPIENS,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0,2,91,72,82,11,62,69,0,17,2007-09-05 05:21:00,2007-09-05 18:21:00,,0,0.0,0.0,29.31,29.94,6.4,19,6.7,2007,9,5,0 days 13:00:00.000000000,41.798583341594615,-87.68103604746935,2013-07-17
